ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-04,29335.845752917663,37740.75898062453,40709.29962621248,29335.845752917663,29335.845752917663,9918.574106821728,9918.574106821728,9918.574106821728,4943.097724836033,4943.097724836033,4943.097724836033,4975.476381985696,4975.476381985696,4975.476381985696,0.0,0.0,0.0,39254.41985973939
2017-06-05,29339.944788925513,27414.4650577189,30386.535487897738,29339.944788925513,29339.944788925513,-404.61919228447243,-404.61919228447243,-404.61919228447243,-5431.2292121334585,-5431.2292121334585,-5431.2292121334585,5026.610019848986,5026.610019848986,5026.610019848986,0.0,0.0,0.0,28935.32559664104
2017-06-06,29344.043824933364,30910.27373137296,33832.35636715527,29344.043824933364,29344.043824933364,3081.081672746957,3081.081672746957,3081.081672746957,-1994.8450708643354,-1994.8450708643354,-1994.8450708643354,5075.926743611292,5075.926743611292,5075.926743611292,0.0,0.0,0.0,32425.12549768032
2017-06-07,29348.142860941214,31067.642491668797,34026.47881338652,29348.142860941214,29348.142860941214,3195.939790284086,3195.939790284086,3195.939790284086,-1927.7129660328242,-1927.7129660328242,-1927.7129660328242,5123.65275631691,5123.65275631691,5123.65275631691,0.0,0.0,0.0,32544.0826512253
2017-06-08,29352.241896949065,32863.80263694806,35820.213703913854,29352.241896949065,29352.241896949065,4915.526913424253,4915.526913424253,4915.526913424253,-254.5152572061818,-254.5152572061818,-254.5152572061818,5170.042170630434,5170.042170630434,5170.042170630434,0.0,0.0,0.0,34267.768810373316
2017-06-09,29356.340932956915,34471.72833266209,37440.500304248344,29356.340932956915,29356.340932956915,6673.681245977754,6673.681245977754,6673.681245977754,1458.305439332718,1458.305439332718,1458.305439332718,5215.3758066450355,5215.3758066450355,5215.3758066450355,0.0,0.0,0.0,36030.02217893467
2017-06-10,29360.439968964765,36313.69777332497,39352.28109891207,29360.439968964765,29360.439968964765,8466.859363140473,8466.859363140473,8466.859363140473,3206.899342083391,3206.899342083391,3206.899342083391,5259.960021057081,5259.960021057081,5259.960021057081,0.0,0.0,0.0,37827.299332105234
2017-06-11,29364.539004972616,38246.418603368234,41206.13977181852,29364.539004972616,29364.539004972616,10247.223148676458,10247.223148676458,10247.223148676458,4943.097724839037,4943.097724839037,4943.097724839037,5304.125423837421,5304.125423837421,5304.125423837421,0.0,0.0,0.0,39611.76215364908
2017-06-12,29368.638040980462,27852.82226862467,30912.634429274363,29368.638040980462,29368.638040980462,-83.00389546738111,-83.00389546738111,-83.00389546738111,-5431.229212136459,-5431.229212136459,-5431.229212136459,5348.225316669078,5348.225316669078,5348.225316669078,0.0,0.0,0.0,29285.634145513082
2017-06-13,29372.737076988313,31234.4304595399,34266.20842721844,29372.737076988313,29372.737076988313,3397.788603694718,3397.788603694718,3397.788603694718,-1994.845070856034,-1994.845070856034,-1994.845070856034,5392.6336745507515,5392.6336745507515,5392.6336745507515,0.0,0.0,0.0,32770.52568068303
2017-06-14,29376.836112996163,31400.090451529126,34429.862645977286,29376.836112996163,29376.836112996163,3510.029522954528,3510.029522954528,3510.029522954528,-1927.7129660415712,-1927.7129660415712,-1927.7129660415712,5437.742488996099,5437.742488996099,5437.742488996099,0.0,0.0,0.0,32886.86563595069
2017-06-15,29380.935149004014,33234.61869575595,35965.579892046415,29380.935149004014,29380.935149004014,5229.443041611416,5229.443041611416,5229.443041611416,-254.51525721009995,-254.51525721009995,-254.51525721009995,5483.958298821517,5483.958298821517,5483.958298821517,0.0,0.0,0.0,34610.37819061543
2017-06-16,29385.034185011864,34963.762113298646,37760.434307030955,29385.034185011864,29385.034185011864,6990.00319203248,6990.00319203248,6990.00319203248,1458.3054393164666,1458.3054393164666,1458.3054393164666,5531.697752716013,5531.697752716013,5531.697752716013,0.0,0.0,0.0,36375.03737704434
2017-06-17,29389.133221019714,36668.924980197415,39497.06347083737,29389.133221019714,29389.133221019714,8788.281418438566,8788.281418438566,8788.281418438566,3206.8993420824972,3206.8993420824972,3206.8993420824972,5581.382076356068,5581.382076356068,5581.382076356068,0.0,0.0,0.0,38177.41463945828
2017-06-18,29393.232257027565,38421.2112161381,41453.5628742842,29393.232257027565,29393.232257027565,10576.528079930455,10576.528079930455,10576.528079930455,4943.097724841709,4943.097724841709,4943.097724841709,5633.430355088743,5633.430355088743,5633.430355088743,0.0,0.0,0.0,39969.76033695802
2017-06-19,29397.331293035415,28121.058646138317,31102.72013619421,29397.331293035415,29397.331293035415,257.02237781757293,257.02237781757293,257.02237781757293,-5431.229212139459,-5431.229212139459,-5431.229212139459,5688.251589957033,5688.251589957033,5688.251589957033,0.0,0.0,0.0,29654.353670852986
2017-06-20,29401.430329043265,31653.00437614523,34591.0538906092,29401.430329043265,29401.430329043265,3751.3904677815976,3751.3904677815976,3751.3904677815976,-1994.8450708695705,-1994.8450708695705,-1994.8450708695705,5746.235538651168,5746.235538651168,5746.235538651168,0.0,0.0,0.0,33152.82079682486
2017-06-21,29405.529365051116,31847.610993448194,34810.50341842774,29405.529365051116,29405.529365051116,3880.0294458683356,3880.0294458683356,3880.0294458683356,-1927.7129660541923,-1927.7129660541923,-1927.7129660541923,5807.742411922528,5807.742411922528,5807.742411922528,0.0,0.0,0.0,33285.55881091945
2017-06-22,29409.628401058966,33634.11218266239,36470.54104543671,29409.628401058966,29409.628401058966,5618.576300798414,5618.576300798414,5618.576300798414,-254.51525719739803,-254.51525719739803,-254.51525719739803,5873.091557995812,5873.091557995812,5873.091557995812,0.0,0.0,0.0,35028.20470185738
2017-06-23,29413.727437066816,35228.82798012871,38306.56746926643,29413.727437066816,29413.727437066816,7400.854769525783,7400.854769525783,7400.854769525783,1458.30543932254,1458.30543932254,1458.30543932254,5942.549330203244,5942.549330203244,5942.549330203244,0.0,0.0,0.0,36814.5822065926
2017-06-24,29417.826473074663,37053.030528965486,40150.286430439905,29417.826473074663,29417.826473074663,9223.21573608027,9223.21573608027,9223.21573608027,3206.8993420930246,3206.8993420930246,3206.8993420930246,6016.316393987247,6016.316393987247,6016.316393987247,0.0,0.0,0.0,38641.04220915493
2017-06-25,29421.925509082514,39059.99477023925,41993.88128886193,29421.925509082514,29421.925509082514,11037.61251085564,11037.61251085564,11037.61251085564,4943.09772483324,4943.09772483324,4943.09772483324,6094.5147860224,6094.5147860224,6094.5147860224,0.0,0.0,0.0,40459.538019938154
2017-06-26,29426.024545090364,28725.018496834848,31582.978164580523,29426.024545090364,29426.024545090364,745.9458759426251,745.9458759426251,745.9458759426251,-5431.22921214246,-5431.22921214246,-5431.22921214246,6177.175088085085,6177.175088085085,6177.175088085085,0.0,0.0,0.0,30171.970421032987
2017-06-27,29430.123581098214,32224.6456062424,35229.092148042015,29430.123581098214,29430.123581098214,4269.379048152331,4269.379048152331,4269.379048152331,-1994.8450708669795,-1994.8450708669795,-1994.8450708669795,6264.224119019311,6264.224119019311,6264.224119019311,0.0,0.0,0.0,33699.50262925054
2017-06-28,29434.222617106065,32351.79667182899,35242.39425295295,29434.222617106065,29434.222617106065,4427.760611662943,4427.760611662943,4427.760611662943,-1927.7129660497933,-1927.7129660497933,-1927.7129660497933,6355.473577712735,6355.473577712735,6355.473577712735,0.0,0.0,0.0,33861.98322876901
2017-06-29,29438.321653113915,34122.00981757869,37205.57770098207,29438.321653113915,29438.321653113915,6196.094829231951,6196.094829231951,6196.094829231951,-254.51525721694176,-254.51525721694176,-254.51525721694176,6450.610086448892,6450.610086448892,6450.610086448892,0.0,0.0,0.0,35634.41648234586
2017-06-30,29442.420689121765,36009.645280896526,38878.01182928921,29442.420689121765,29442.420689121765,8007.492525399531,8007.492525399531,8007.492525399531,1458.3054393286127,1458.3054393286127,1458.3054393286127,6549.187086070917,6549.187086070917,6549.187086070917,0.0,0.0,0.0,37449.91321452129
2017-07-01,29446.519725129616,37794.91694545074,40712.72382881342,29446.519725129616,29446.519725129616,9857.518362999468,9857.518362999468,9857.518362999468,3206.89934208071,3206.89934208071,3206.89934208071,6650.619020918758,6650.619020918758,6650.619020918758,0.0,0.0,0.0,39304.038088129084
2017-07-02,29450.618761137466,39612.65328092331,42632.49377103541,29450.618761137466,29450.618761137466,11697.275946975471,11697.275946975471,11697.275946975471,4943.097724836245,4943.097724836245,4943.097724836245,6754.178222139226,6754.178222139226,6754.178222139226,0.0,0.0,0.0,41147.89470811294
2017-07-03,29454.717797145317,29476.980779064717,32322.200684886888,29454.717797145317,29454.717797145317,1427.7656404610373,1427.7656404610373,1427.7656404610373,-5431.229212137715,-5431.229212137715,-5431.229212137715,6858.994852598752,6858.994852598752,6858.994852598752,0.0,0.0,0.0,30882.483437606355
2017-07-04,29458.816833153167,32949.23407181966,35941.72320701499,29458.816833153167,29458.816833153167,4969.215145079007,4969.215145079007,4969.215145079007,-1994.8450708667413,-1994.8450708667413,-1994.8450708667413,6964.0602159457485,6964.0602159457485,6964.0602159457485,0.0,0.0,0.0,34428.031978232175
2017-07-05,29462.915869161014,33155.02757955347,36014.773576118256,29462.915869161014,29462.915869161014,5140.520691335978,5140.520691335978,5140.520691335978,-1927.71296605854,-1927.71296605854,-1927.71296605854,7068.233657394519,7068.233657394519,7068.233657394519,0.0,0.0,0.0,34603.43656049699
2017-07-06,29467.014905168864,34875.2249143681,37790.340829832945,29467.014905168864,29467.014905168864,6915.737939020598,6915.737939020598,6915.737939020598,-254.5152572052344,-254.5152572052344,-254.5152572052344,7170.253196225833,7170.253196225833,7170.253196225833,0.0,0.0,0.0,36382.75284418946
2017-07-07,29471.113941176714,36824.95381174417,39593.81551492964,29471.113941176714,29471.113941176714,8727.05537129017,8727.05537129017,8727.05537129017,1458.3054393350662,1458.3054393350662,1458.3054393350662,7268.749931955103,7268.749931955103,7268.749931955103,0.0,0.0,0.0,38198.16931246688
2017-07-08,29475.212977184565,38584.69969176792,41491.26642036236,29475.212977184565,29475.212977184565,10569.165502229056,10569.165502229056,10569.165502229056,3206.899342086539,3206.899342086539,3206.899342086539,7362.266160142519,7362.266160142519,7362.266160142519,0.0,0.0,0.0,40044.37847941362
2017-07-09,29479.312013192415,40319.93555940069,43315.024451630255,29479.312013192415,29479.312013192415,12392.374747750131,12392.374747750131,12392.374747750131,4943.0977248333475,4943.0977248333475,4943.0977248333475,7449.277022916784,7449.277022916784,7449.277022916784,0.0,0.0,0.0,41871.686760942546
2017-07-10,29483.41104920027,30091.320372882557,33104.349231633794,29483.41104920027,29483.41104920027,2096.9861945085495,2096.9861945085495,2096.9861945085495,-5431.22921213933,-5431.22921213933,-5431.22921213933,7528.21540664788,7528.21540664788,7528.21540664788,0.0,0.0,0.0,31580.39724370882
2017-07-11,29487.510085208116,33594.35198465328,36583.385223557016,29487.510085208116,29487.510085208116,5602.654617407259,5602.654617407259,5602.654617407259,-1994.8450708665027,-1994.8450708665027,-1994.8450708665027,7597.499688273762,7597.499688273762,7597.499688273762,0.0,0.0,0.0,35090.16470261537
2017-07-12,29491.60912121597,33722.5211685233,36664.32422366504,29491.60912121597,29491.60912121597,5727.850860063365,5727.850860063365,5727.850860063365,-1927.7129660409942,-1927.7129660409942,-1927.7129660409942,7655.563826104359,7655.563826104359,7655.563826104359,0.0,0.0,0.0,35219.45998127933
2017-07-13,29495.708157223817,35538.056847671614,38450.006126044165,29495.708157223817,29495.708157223817,7446.373936804544,7446.373936804544,7446.373936804544,-254.5152571925324,-254.5152571925324,-254.5152571925324,7700.889193997077,7700.889193997077,7700.889193997077,0.0,0.0,0.0,36942.08209402836
2017-07-14,29499.80719323167,37087.94797977391,40230.202886415354,29499.80719323167,29499.80719323167,9190.342912303524,9190.342912303524,9190.342912303524,1458.3054393261302,1458.3054393261302,1458.3054393261302,7732.037472977394,7732.037472977394,7732.037472977394,0.0,0.0,0.0,38690.1501055352
2017-07-15,29503.906229239517,38889.168152572514,42071.06030084716,29503.906229239517,29503.906229239517,10954.583186936881,10954.583186936881,10954.583186936881,3206.8993420856455,3206.8993420856455,3206.8993420856455,7747.683844851235,7747.683844851235,7747.683844851235,0.0,0.0,0.0,40458.489416176395
2017-07-16,29508.005265247364,40721.5723571233,43691.724345627175,29508.005265247364,29508.005265247364,12689.74740570574,12689.74740570574,12689.74740570574,4943.097724824878,4943.097724824878,4943.097724824878,7746.6496808808615,7746.6496808808615,7746.6496808808615,0.0,0.0,0.0,42197.75267095311
2017-07-17,29512.104301255215,30420.12564232666,33285.05871333006,29512.104301255215,29512.104301255215,2296.70467542467,2296.70467542467,2296.70467542467,-5431.229212134585,-5431.229212134585,-5431.229212134585,7727.933887559255,7727.933887559255,7727.933887559255,0.0,0.0,0.0,31808.808976679884
2017-07-18,29516.203337263072,33756.889630569734,36611.601772078124,29516.203337263072,29516.203337263072,5695.896991845782,5695.896991845782,5695.896991845782,-1994.8450708719754,-1994.8450708719754,-1994.8450708719754,7690.742062717759,7690.742062717759,7690.742062717759,0.0,0.0,0.0,35212.10032910886
2017-07-19,29520.302373270915,33646.87089854776,36642.55043894827,29520.302373270915,29520.302373270915,5706.799663822159,5706.799663822159,5706.799663822159,-1927.7129660536154,-1927.7129660536154,-1927.7129660536154,7634.512629875774,7634.512629875774,7634.512629875774,0.0,0.0,0.0,35227.10203709308
2017-07-20,29524.40140927877,35392.93682996114,38303.37537145968,29524.40140927877,29524.40140927877,7304.423900234743,7304.423900234743,7304.423900234743,-254.51525719645056,-254.51525719645056,-254.51525719645056,7558.939157431193,7558.939157431193,7558.939157431193,0.0,0.0,0.0,36828.825309513515
2017-07-21,29528.500445286616,36986.755553090836,39910.26173785779,29528.500445286616,29528.500445286616,8922.29357120644,8922.29357120644,8922.29357120644,1458.3054393322032,1458.3054393322032,1458.3054393322032,7463.988131874237,7463.988131874237,7463.988131874237,0.0,0.0,0.0,38450.794016493055
2017-07-22,29532.59948129447,38646.13143301347,41557.45180928064,29532.59948129447,29532.59948129447,10556.81088188819,10556.81088188819,10556.81088188819,3206.899342084752,3206.899342084752,3206.899342084752,7349.911539803437,7349.911539803437,7349.911539803437,0.0,0.0,0.0,40089.41036318266
2017-07-23,29536.698517302317,40277.29902527567,43196.37152843397,29536.698517302317,29536.698517302317,12160.351445412605,12160.351445412605,12160.351445412605,4943.097724827549,4943.097724827549,4943.097724827549,7217.253720585055,7217.253720585055,7217.253720585055,0.0,0.0,0.0,41697.049962714926
2017-07-24,29540.79755331017,29632.798734205782,32653.84711633979,29540.79755331017,29540.79755331017,1635.622865617509,1635.622865617509,1635.622865617509,-5431.229212127072,-5431.229212127072,-5431.229212127072,7066.852077744581,7066.852077744581,7066.852077744581,0.0,0.0,0.0,31176.42041892768
2017-07-25,29544.896589318018,33089.27242754277,35885.05347173024,29544.896589318018,29544.896589318018,4904.986308857836,4904.986308857836,4904.986308857836,-1994.8450708636728,-1994.8450708636728,-1994.8450708636728,6899.831379721509,6899.831379721509,6899.831379721509,0.0,0.0,0.0,34449.882898175856
2017-07-26,29548.99562532587,32783.56417243518,35787.93230820149,29548.99562532587,29548.99562532587,4789.87856996073,4789.87856996073,4789.87856996073,-1927.712966049215,-1927.712966049215,-1927.712966049215,6717.591536009944,6717.591536009944,6717.591536009944,0.0,0.0,0.0,34338.874195286604
2017-07-27,29553.09466133372,34352.33754316373,37253.77524365547,29553.09466133372,29553.09466133372,6267.273641742556,6267.273641742556,6267.273641742556,-254.5152571847432,-254.5152571847432,-254.5152571847432,6521.788898927299,6521.788898927299,6521.788898927299,0.0,0.0,0.0,35820.36830307628
